DW_CLIENTES;DW_LOCALIDADE;DW_TEMPO;vl_total
4b6bcb0144c9eab9b51c0d94331b365e3675231cc67915b07e7d10c52e5405b7;f35541c56ccf6596a8755a66bc40a5b477f3405e485d8c45d6540bc25857d4fb;043168d99a783b91d73e7c49920f46d99ff96899f50180a943c97ca54f4bd5fa;""
1602a34279949eaef25b4c0d59641e8a84a9696bce1defb4ecc1d734621fe7ed;adff61d158081b3ead5a459cb83e582b684136c7cb977e37190bf624b963d68c;14ea1318ae7817859b0e99f40b6ef6036f8028159d9cf8feabfbc76dce1417ba;""
0ee0a19fae03b8080c80b0df6ac295d9dc12899a04ebf07c239d765d885889e5;330e31ff9fe653c294794a8d0ebff55f9d97bdae727856b0a053d9c351c5d7ff;92275a9da023cc5bab3fa849e77b586b6f310d079652c458c5cd1e3dab37e7b6;""
df5720a698b9e97d8290e5ac00294c8e5aefe53c4d20dab7ed330db8a1e0721f;2636c102db1fadff54e891d187c1e46997f65cfb840437bb78be6be57a07174c;8cf99955a3ce93ae259cd326fa7b8ef632d243c157019a56738c4c6ba08407bc;""
93ae8d15fe4cef975c131b5473358eb9e3eaf8da5e6f85cd5d9f83e7b7262669;33b71ca5b0d2a53900b5a1efba863da829f5f83dc90e1581e8ca56f2f7893802;0fd301c83d14a3fbc137a3638a90e476ebf3354c9af74136e84dc74faf102eb0;""
9b3f771017db16d0cb719b3f66947d295058c5143dbcc4636e2f08394c827597;a39479f44d38cd0b444bcb91b2fe737bbc6c2c99a1c39f79853a7d7e9e95fb49;23558013a77675c8f07055df7683cfc259a57de16268a449c3cb1ebd5e710fff;""
9b3f771017db16d0cb719b3f66947d295058c5143dbcc4636e2f08394c827597;a39479f44d38cd0b444bcb91b2fe737bbc6c2c99a1c39f79853a7d7e9e95fb49;24db310a3088af044064a5349d44f52445a62ebd4c1ed4b4b159252d0e4e507d;""
f06be7d486e4c37f6ae524452a4310f3ea1f2d563efd48de16a7ede66f9a05ba;eaf523453eed722acf4a9616f36aadf28e35e40d463b6f35120607bb8579b444;588acbf937c8a81f73ee7adf335e2ca30dd70f3bd652e701e56645db8ce87d6e;""
0021d41e2b219ed58c6b1fc154dea604c74bab3b29f87ff0a13a37829a7255d4;ebba41a57c47e10d1ab623c665338451cdce10e752b125660465f7c967299ba2;9a4406dd8c2b0f255549aa609e5309bfd80baeee3f62f24912055444747556fc;""
a657fe75028171e5cd3fedd6d91d16f16da60989fab8a70433cff53d29431d6e;e4fccfbd9a8a69ca2a67240d58654ab7e28221505cb37847760c782abd882fd9;2496c1ae6684dd3ddd57f013f4e64d8115cc7f26f49b8ab6db5b25b5db5f1bc3;""
5f11df6469ed3f427134caa80ae1e240c2842d1ed732b4ac2156a496f3b85c92;25f54a2701934ec82c00565bef70171532d7696901ed406860c21ef11b51fc3c;21a0d5c900a9b2acb81ee522341acc749cff901dc3c2e670c9cff077bcbec156;""
9b3d0f89fddfb210cb48524f24d296475cbe617155a37eb2afa81b2acabe47e7;7cdec3941b2ade2ef9f1d33ac824131957be4fe446d5de18a8989adf570d2ea7;b9c395ba1d9c85bb3d745e3d7df17cedcac2bfd43d8a8a05183c59c0285cd3c5;""
9b3d0f89fddfb210cb48524f24d296475cbe617155a37eb2afa81b2acabe47e7;7cdec3941b2ade2ef9f1d33ac824131957be4fe446d5de18a8989adf570d2ea7;d1e060f92d5b7fcf2e9b0480e7dc96dc514aa3c80159563638eab80b19862642;""
566dd9d637081655a3b582c19a2a7eb97bf3437326a32ddf0399012ca3eddf31;c48bc33e27ca47ae9e9cbdc94bf017249fe663439f06c3f1383c37b9907637d0;d8722f46ae2e36d98cb9918b683f7254761b21cb82cfef59f1f7e57323baaaaa;""
eb52eb13dab12f085db43a6ffe68db6a6724786f4fb13013362b66895f941a32;8b9ab98fd277b4a9f2274850b31a8fb649c77c18e9106f94e27a36445cfac850;0219e74961a664bb9a2ec91ba343d087d9e0b1988c30b1631ff7ea9502697b90;1368.0
824f5a653a5bd74338f989190054cb4ce855af4074faa6cd8fca03dd8363acfa;bf0351f841bc657dbd42e2ca997234094af9f54648d5b35c12570055b4a980b8;8f939de3f8f8f3698cc7f8dfca502abdf2c61eb004cbf66b0484a9097d082141;""
35a6e983093c35b8e82898db2b5ab2c57d6b598d1b71a793cbc57f3d239f5c26;239cf75b44c0ff129c2eb63de62ff3614e566b8bd24d20bd577d8f5cbe61a3a3;7d0ff60c6509c10aeaae74dde6cc90a3b240fee580b1d84dbdc1ed1f06ca5d78;""
e08cc3257431d16490f8eb55678681a143e0f31aeed7229de4ca8184c1540d28;43db7b9c99e3e99ac5c0e38637e65521fe61ef5c3fc65ac0c82e92c82650054b;68a5272cd9406c859091b1800841f6bb57b842dfeb3dc30382a9675950597089;""
cd1b43fb8425221246dbe521a26c970b7cee71cde24a2ab91510ca11abfbb36c;01ebd68edea3bd5782bb4f974c697c59f68c3a47dd1ebcd9679b661e8cc89a39;a2c1b3f0f147a976144548a1a9348dcfa7c96d146a722278556d1c42164efb85;""
db961a6a61998a3e694dd6f2598792f9eb010741430c90993c47d11143ceb92c;51166eda588d919156722a47b9f64653c2ebe0fafd455c702858a5fb460a15f9;68c52e7a8a2a4670ab526d78a3876556e63d027954622bebb74ab079efc442ab;""
f71e8e0d65b69a05d2c4db057e7d4936941f18b93c0187453d784c971f1e1b70;fdd7f11a1eb6b438c776c8aecd3ecadbbf55b8c95c62e0e5afa5154abbbc2341;1f6604a17076230859168b48305d2434a23f9fa2fd998dc671a9d687ea423601;""
f71e8e0d65b69a05d2c4db057e7d4936941f18b93c0187453d784c971f1e1b70;fdd7f11a1eb6b438c776c8aecd3ecadbbf55b8c95c62e0e5afa5154abbbc2341;ac0755607d78e01912dbd85b91631dd9d3c4ca0b8607adf3e3bc104b3dc2f0f5;""
0300858caec503091511a6899a21bed51691ba4563d54247dc12672f7d0b1bbe;fd582abc12dbf347a8a9bc27131f9971030ad2f6acef0bcb7ba0060bd310f8cd;f2b1ea6b4fa5e2d323d9d189ce7843bd206b8c13cd7e402f998c63594839c1c4;1950.0
48c9eb85061cc054356b4cdc6f62a388d902aa109646dba1ef69742385bddb5b;1d06802603991cac19e2a46990715f9fb7ce4113b9be20cf60b7387ff48cb80f;8f01a23bf6aff6a7cec656f2fe854311c167e6cbf1bf4e9b42e01b1a4c6760f8;""
7c7d96a3cf22b032453921ca5d07b36720c90852603d36f746c425e4bfeec0b7;6b78e7b4bc6521315ded0281e2fa513596f968cc5fb1e908025c6828f3bb1ede;38ae18d50f5a5ba17d9fcd8e144f3b304b6275aa24c80c9b289236083402adb5;""
c93fe1949c0775163bf16be1e1414754b862100d157faca9a8822c257537054d;5e6edefea47ae9d377a2bdde9cb11dba4ab5b8b8d0bbd1d341e01caeda5b3af0;c5fc56448d4440195f96630ceabfb7a16a3e6876be57f1e57f59d82e656148b5;""
20c9dc06ced54cbe1c47eb3c2f5f94b39044405a64fe125e07834f0e5779b48e;f15a8356a89ce4fd9c99c8c27bfa5a54340941dea5e6b9c8c7e66b2f688054e1;7d76d87312fba298ad9dd4e6b87fa5a1738a16614e0cb78bfb7625f7acfa7177;""
d01d8bff949f00484fe921f1e4d94e2524a17e00556aa738e13c54c39b6ef75d;4ae87378ca6f36190ba53f5f1bc9d074da70dae45183417648f292d970141fd8;8fd708dd78f55758426900e577a40bb27eb4b5af1e5a684c0db49e36f4f1bd8e;""
d2e22f1858da9957f8aa1b483fccb2d2f034bbf1eefb26d870ccd4f192ffe5c7;781aa5e91b56a8b24929213fa505e0c05965b14c2c6022f7862cd0d9bb741ce5;6e1fbd0679306b626c92e4819fbca6f1676e6f1252828e0c8dd33228af3e2b71;298.0
b92e2526fe6559d362c2eac704536b255f00ad4b490cfd3cdca21c292d2a73b6;e083e4e1a8144dd72c4e8f883abc0b5071dc65053bba0545801b8e2c425f831d;e273ed1549504bf6a67d69f8bded692c5f9c8c45a515108b9f2604d2a788e553;""
36ec772fd889558100da1646054bbc36e591180e514512731f817ca061191fc3;d83e0b2d9c546c4e4365d0b121a2e75872798fce996a40ad4616911f990ae7fe;65438ac97595df3e190e5e973297bd5cec57d007eb63bb558fa973d2fea8a0ae;""
660cfd2c6260d783dc8a462c2da6252a472b365e3901397cc84c37fe88164498;64496c706443d618731aa97db87044fca97064e689f06fc5e8052f9b9c1bab07;36fe8487b38dd3f215f1c50e450ae598cde93463c85f4df5eded3ee538badea6;864.0
c43e058747c680fadc813de4da22913fb8146991b39b0ffcb372af491c18f703;9061a456c29a5d3043d0572b6c8a7143eb5e346c083fc062c0aafdbb87640789;28817c9317f2f3c758a36ae31d36575d71e477eaf611efb79479fc961d393df1;""
c9c1eae0b13254979c9a1f99cf158905c77094fc738f3cc210e884e011ec2e96;a87cb111d1df1c97f785d0243023f26482e93da7fb04dd7573513bf77449a276;fbc198e1943299bf68066ccdd5b9b220750059a22e4f8a95324fa082ebac02ab;""
c9c1eae0b13254979c9a1f99cf158905c77094fc738f3cc210e884e011ec2e96;a87cb111d1df1c97f785d0243023f26482e93da7fb04dd7573513bf77449a276;22669b0cf93a5f5601f047eafa9b4da7ab2991583bb761c46180dc2524fdba6e;""
df99421ed2dc265ad7d729e0eae215065b95f3b08cfe5c537016a6ffe167b3d4;fc5ce44fff39a255b8dd0f15b44f1ade346fea76ce453992969f854b85707531;88d0070f9c05e6cfdde104016e7c4f22ee52d6c8ffca88ab3fa42f5b56199ebb;""
9cf689c4f52b11e2f0decc2fabd255bdd92e02040282cf6fb2947051aa750407;3ef649e61390ed65570b275babb4b86490e3f3f754a32562ca2bc587adef3e1e;e95b494389fdee114a575cf7ce9716370760e930f09eadf34701c5a2326cdd60;3024.0
97cb5e464e71c9f455d815f8311fb4c574cdf3926490fdc2ad7108b6358c86d6;48abf877443ecd8f0cf8e17606d883bedbaf00cd215e0cf7adbe4e6c3f03ca37;a634f9ad1fda4d4c8159f232fc4fd0ad77ce58c9a1f039bec0e1cac94133b22c;""
c5e99dc5c578159079bb3f67184783b0b138bfb7d96887e0ede61cc705f27edc;fe332247ac51a0c6f44db535df579ccef99d207d68c58d48ed62861990c535f6;aabdbb1b950f7c4e82132fb5f1e79332ca50c99c144a20e4c43ffb874b209e31;""
0293491985d8999abf336ff08f792531a0355ed86271080c74d9b1605c6a75ce;57aa1c5304c58926f682de1cb2affe98ec8f01ecf1b2aa7619c4842fd28e6555;8f01a23bf6aff6a7cec656f2fe854311c167e6cbf1bf4e9b42e01b1a4c6760f8;""
d6983082e51f7f61122342a93fafb30157652f94f0addb2e25bf3f94249dd3be;185adae5180c61967ec76cc1b687f0c49d46e1f8c838d7c5bc1b6454649ba239;089410948883b1c8419dc2799004c1621af921b86fe8dbb7d969f413358e4a56;""
d6983082e51f7f61122342a93fafb30157652f94f0addb2e25bf3f94249dd3be;185adae5180c61967ec76cc1b687f0c49d46e1f8c838d7c5bc1b6454649ba239;beed874d3d724732a4ca66adeb40bf868c4107049386fd84ef61d299b0218c35;""
6f5bb3cb5b82b0254b843ec8d81a3bb6e1043a7b238565ae062a192db383142e;a99fbf6f5b7a6d8273f16f3bbe480b247a4b9b6f139d46a25e9e3e82a4b6f5e3;a875762edb6076b7d27a46cc24056db66771a6a72e0b1906112bab2ccf10b3e7;""
6f5bb3cb5b82b0254b843ec8d81a3bb6e1043a7b238565ae062a192db383142e;a99fbf6f5b7a6d8273f16f3bbe480b247a4b9b6f139d46a25e9e3e82a4b6f5e3;ac4bcde25e68b9b6b5bebe922763f5981d606bdeb344e57adf949e3c287fb806;""
6ec76b350565166f17ed9f7eee2242d9b333f06d11932b59145305643335985f;0797d437520ab0977b665b874a7d3b82ce4800ba374f0cb9af149cf128c2a012;0d595bb76dcff87614172122b741bc6409131c37fb11cac4f42ac8765bb82f12;""
a139a468e26f470920b6876c3943bcf90619e4b402d7a0e788263a088b48aae1;c566480c76ddf7bcaabae45577e957a938be2732c1d96e1bf7731a43653e6eb6;4541f7403af242772aea45692276fff885f7d71bdf2846dfd114ce6c270dfdaa;""
84b0f79f06d83ad386cdd16df408549570dcc81613ff66d6fdcf2d7633d21ec1;a846773ddf44c80a3b67dc4316913df87ce9e19338426502fde7f21347608b03;adf557e3822f0baecd28215fd967b9f36eb017eac4b0398e55baaca30f1c2223;""
ab5cdaeb881f07a48b8a6a86c7f94d0a9a1a11095365c15ebdd37db0ae73b7d0;d9441aacd9b15b1fab13bb6fc344e9579578c37a4fb10f2e7adc051a40c72f79;5930c5037d47a152eac38442cfcb8d0c1c819c400b60028f849b8b2ecb839ed7;""
1046417cb787756c1803b113580b70488649415e76d032ba0b52536f1c0197c4;ff8cfa037d67e8ba393386f2629d6d9ae10df9f250ca1fbcf0eb67133df9119d;e2107885008a47fb640f4b7de52d36b438f329b70ab92fc384ae7696b418189a;""
1046417cb787756c1803b113580b70488649415e76d032ba0b52536f1c0197c4;ff8cfa037d67e8ba393386f2629d6d9ae10df9f250ca1fbcf0eb67133df9119d;687489d84c6adcbf976375995bfae628d6cd0816b9ff2f6906063e34105cd799;""
